,lat,long,elevation,temp,rain
50,-88.75,-53.75,0.0,-45.39813232421875,0.3432326018810272
51,-88.75,-51.25,0.0,-45.39813232421875,0.3359581530094147
52,-88.75,-48.75,0.0,-45.39813232421875,0.3267306983470917
53,-88.75,-46.25,0.0,-45.39813232421875,0.32508763670921326
54,-88.75,-43.75,0.0,-45.39813232421875,0.3389962613582611
55,-88.75,-41.25,0.0,-45.39813232421875,0.3306262791156769
56,-88.75,-38.75,0.0,-45.39813232421875,0.33227819204330444
57,-88.75,-36.25,0.0,-45.39813232421875,0.31713423132896423
58,-88.75,-33.75,0.0,-45.39813232421875,0.3083290755748749
59,-88.75,-31.25,0.0,-45.39813232421875,0.3042893707752228
60,-88.75,-28.75,0.0,-45.39813232421875,0.3146076500415802
61,-88.75,-26.25,0.0,-45.39813232421875,0.3009183406829834
62,-88.75,-23.75,0.0,-45.39813232421875,0.3170231878757477
63,-88.75,-21.25,0.0,-45.39813232421875,0.308298259973526
64,-88.75,-18.75,0.0,-45.39813232421875,0.28839918971061707
65,-88.75,-16.25,0.0,-45.39813232421875,0.30072036385536194
66,-88.75,-13.75,0.0,-45.39813232421875,0.30676716566085815
67,-88.75,-11.25,0.0,-45.39813232421875,0.3097846806049347
68,-88.75,-8.75,0.0,-45.39813232421875,0.3024907410144806
69,-88.75,-6.25,0.0,-45.39813232421875,0.3009532392024994
70,-88.75,-3.75,0.0,-45.39813232421875,0.32119056582450867
71,-88.75,-1.25,0.0,-45.39813232421875,0.3200323283672333
72,-88.75,1.25,0.0,-45.39813232421875,0.30034998059272766
73,-88.75,3.75,0.0,-45.39813232421875,0.2932458221912384
74,-88.75,6.25,0.0,-45.39813232421875,0.2889651954174042
75,-88.75,8.75,0.0,-45.39813232421875,0.2702692747116089
76,-88.75,11.25,0.0,-45.39813232421875,0.2658168375492096
77,-88.75,13.75,0.0,-45.39813232421875,0.2552856206893921
78,-88.75,16.25,0.0,-45.39813232421875,0.25548768043518066
79,-88.75,18.75,0.0,-45.39813232421875,0.2528013288974762
80,-88.75,21.25,0.0,-45.39813232421875,0.2541361153125763
81,-88.75,23.75,0.0,-45.39813232421875,0.24973993003368378
82,-88.75,26.25,0.0,-45.39813232421875,0.25748392939567566
83,-88.75,28.75,0.0,-45.39813232421875,0.2640894949436188
84,-88.75,31.25,0.0,-45.39813232421875,0.2460438758134842
85,-88.75,33.75,0.0,-45.39813232421875,0.24769657850265503
86,-88.75,36.25,0.0,-45.39813232421875,0.23585020005702972
87,-88.75,38.75,0.0,-45.39813232421875,0.22672949731349945
88,-88.75,41.25,0.0,-45.39813232421875,0.2229948490858078
89,-88.75,43.75,0.0,-45.39813232421875,0.21571777760982513
90,-88.75,46.25,0.0,-45.39813232421875,0.22998420894145966
91,-88.75,48.75,0.0,-45.39813232421875,0.22763203084468842
92,-88.75,51.25,0.0,-45.39813232421875,0.2421981245279312
93,-88.75,53.75,0.0,-45.39813232421875,0.24206511676311493
94,-88.75,56.25,0.0,-45.39813232421875,0.2619491219520569
95,-88.75,58.75,0.0,-45.39813232421875,0.27828913927078247
96,-88.75,61.25,0.0,-45.39813232421875,0.280765563249588
97,-88.75,63.75,0.0,-45.39813232421875,0.27524128556251526
98,-88.75,66.25,0.0,-45.39813232421875,0.26102951169013977
99,-88.75,68.75,0.0,-45.39813232421875,0.2584819495677948
100,-88.75,71.25,0.0,-45.39813232421875,0.24782614409923553
101,-88.75,73.75,0.0,-45.39813232421875,0.2512473165988922
102,-88.75,76.25,0.0,-45.39813232421875,0.2584027647972107
103,-88.75,78.75,0.0,-45.39813232421875,0.24497465789318085
104,-88.75,81.25,0.0,-45.39813232421875,0.24779196083545685
105,-88.75,83.75,0.0,-45.39813232421875,0.24463486671447754
106,-88.75,86.25,0.0,-45.39813232421875,0.2504044473171234
107,-88.75,88.75,0.0,-45.39813232421875,0.2646316587924957
108,-88.75,91.25,0.0,-45.39813232421875,0.25475242733955383
109,-88.75,93.75,0.0,-45.39813232421875,0.2537107765674591
110,-88.75,96.25,0.0,-45.39813232421875,0.2539415657520294
111,-88.75,98.75,0.0,-45.39813232421875,0.2502914369106293
112,-88.75,101.25,0.0,-45.39813232421875,0.2663934826850891
113,-88.75,103.75,0.0,-45.39813232421875,0.2642809748649597
114,-88.75,106.25,0.0,-45.39813232421875,0.292284220457077
115,-88.75,108.75,0.0,-45.39813232421875,0.2997802197933197
116,-88.75,111.25,0.0,-45.39813232421875,0.3146912157535553
117,-88.75,113.75,0.0,-45.39813232421875,0.3122432231903076
118,-88.75,116.25,0.0,-45.39813232421875,0.338741660118103
119,-88.75,118.75,0.0,-45.39813232421875,0.33525577187538147
120,-88.75,121.25,0.0,-45.39813232421875,0.328321635723114
121,-88.75,123.75,0.0,-45.39813232421875,0.33151236176490784
122,-88.75,126.25,0.0,-45.39813232421875,0.33871909976005554
123,-88.75,128.75,0.0,-45.39813232421875,0.3337470293045044
124,-88.75,131.25,0.0,-45.39813232421875,0.37368664145469666
125,-88.75,133.75,0.0,-45.39813232421875,0.36839690804481506
126,-88.75,136.25,0.0,-45.39813232421875,0.3782130777835846
127,-88.75,138.75,0.0,-45.39813232421875,0.3715294599533081
128,-88.75,141.25,0.0,-45.39813232421875,0.3814617395401001
129,-88.75,143.75,0.0,-45.39813232421875,0.37688159942626953
130,-88.75,146.25,0.0,-45.39813232421875,0.39258360862731934
131,-88.75,148.75,0.0,-45.39813232421875,0.388169527053833
132,-88.75,151.25,0.0,-45.39813232421875,0.4192753732204437
133,-88.75,153.75,0.0,-45.39813232421875,0.4171934127807617
134,-88.75,156.25,0.0,-45.39813232421875,0.4661503732204437
135,-88.75,158.75,0.0,-45.39813232421875,0.4667380750179291
136,-88.75,161.25,0.0,-45.39813232421875,0.47475484013557434
137,-88.75,163.75,0.0,-45.39813232421875,0.4675483703613281
138,-88.75,166.25,0.0,-45.39813232421875,0.5121274590492249
139,-88.75,168.75,0.0,-45.39813232421875,0.5286701321601868
140,-88.75,171.25,0.0,-45.39813232421875,0.6191460490226746
141,-88.75,173.75,0.0,-45.39813232421875,0.6142387390136719
142,-88.75,176.25,0.0,-45.39813232421875,0.7018514275550842
143,-88.75,178.75,0.0,-45.39813232421875,0.7302618026733398
144,-86.25,-178.75,0.0,-40.617942810058594,0.5697641968727112
145,-86.25,-176.25,0.0,-40.22903060913086,0.5659317970275879
146,-86.25,-173.75,0.0,-39.85859298706055,0.5929712653160095
147,-86.25,-171.25,0.0,-39.50858688354492,0.5772034525871277
148,-86.25,-168.75,0.0,-39.1828727722168,0.5945628881454468
149,-86.25,-166.25,0.0,-38.88337326049805,0.5920795798301697
150,-86.25,-163.75,0.0,-38.61177062988281,0.6038101315498352
151,-86.25,-161.25,0.0,-38.37028503417969,0.6048126816749573
152,-86.25,-158.75,0.0,-38.15950393676758,0.5823569893836975
153,-86.25,-156.25,0.0,-37.9797477722168,0.5886681079864502
154,-86.25,-153.75,0.0,-37.83108901977539,0.6383710503578186
155,-86.25,-151.25,0.0,-37.713565826416016,0.645786464214325
156,-86.25,-148.75,0.0,-37.625858306884766,0.7291348576545715
157,-86.25,-146.25,0.0,-37.566856384277344,0.7391300201416016
158,-86.25,-143.75,0.0,-37.53414535522461,0.7795143127441406
159,-86.25,-141.25,0.0,-37.52628707885742,0.7762874960899353
160,-86.25,-138.75,0.0,-37.5406379699707,0.8076403737068176
161,-86.25,-136.25,0.0,-37.57413101196289,0.8059613108634949
162,-86.25,-133.75,0.0,-37.62345504760742,0.7987151741981506
163,-86.25,-131.25,0.0,-37.68526077270508,0.8026942610740662
164,-86.25,-128.75,0.0,-37.755828857421875,0.7403982281684875
165,-86.25,-126.25,0.0,-37.83189010620117,0.7196338772773743
166,-86.25,-123.75,0.0,-37.909053802490234,0.7030689716339111
167,-86.25,-121.25,0.0,-37.983917236328125,0.7267306447029114
168,-86.25,-118.75,0.0,-38.05331802368164,0.7078352570533752
169,-86.25,-116.25,0.0,-38.114227294921875,0.6907548904418945
170,-86.25,-113.75,0.0,-38.16331100463867,0.6443307995796204
171,-86.25,-111.25,0.0,-38.198646545410156,0.6297321915626526
172,-86.25,-108.75,0.0,-38.217552185058594,0.5957821011543274
173,-86.25,-106.25,0.0,-38.21967697143555,0.5764350295066833
174,-86.25,-103.75,0.0,-38.20406723022461,0.5281721949577332
175,-86.25,-101.25,0.0,-38.170894622802734,0.5175325870513916
176,-86.25,-98.75,0.0,-38.1213493347168,0.4837152659893036
177,-86.25,-96.25,0.0,-38.056396484375,0.4775359630584717
178,-86.25,-93.75,0.0,-37.97858810424805,0.4626419246196747
179,-86.25,-91.25,0.0,-37.890377044677734,0.4554494321346283
180,-86.25,-88.75,0.0,-37.795440673828125,0.45143571496009827
181,-86.25,-86.25,0.0,-37.69773483276367,0.4512191712856293
182,-86.25,-83.75,0.0,-37.600799560546875,0.4381895363330841
183,-86.25,-81.25,0.0,-37.50954818725586,0.4269395172595978
184,-86.25,-78.75,0.0,-37.42838668823242,0.43909910321235657
185,-86.25,-76.25,0.0,-37.36114501953125,0.43293383717536926
186,-86.25,-73.75,0.0,-37.312782287597656,0.46623051166534424
187,-86.25,-71.25,0.0,-37.28715896606445,0.46565350890159607
188,-86.25,-68.75,0.0,-37.28719711303711,0.45379170775413513
189,-86.25,-66.25,0.0,-37.31682205200195,0.4403657913208008
190,-86.25,-63.75,0.0,-37.37772750854492,0.4295191764831543
191,-86.25,-61.25,0.0,-37.472171783447266,0.41164636611938477
192,-86.25,-58.75,0.0,-37.60111999511719,0.3797247111797333
193,-86.25,-56.25,0.0,-37.76499938964844,0.36986517906188965
194,-86.25,-53.75,0.0,-37.963523864746094,0.34920573234558105
195,-86.25,-51.25,0.0,-38.19569396972656,0.34529581665992737
196,-86.25,-48.75,0.0,-38.45944595336914,0.33867788314819336
197,-86.25,-46.25,0.0,-38.752872467041016,0.3343902826309204
198,-86.25,-43.75,0.0,-39.07270431518555,0.3351059854030609
199,-86.25,-41.25,0.0,-39.4154052734375,0.3383708894252777
200,-86.25,-38.75,0.0,-39.77753829956055,0.321871280670166
201,-86.25,-36.25,0.0,-40.15548324584961,0.3071528971195221
202,-86.25,-33.75,0.0,-40.54443359375,0.3031173646450043
203,-86.25,-31.25,0.0,-40.94012451171875,0.30032166838645935
204,-86.25,-28.75,0.0,-41.338043212890625,0.28809481859207153
205,-86.25,-26.25,0.0,-41.73451232910156,0.2805895209312439
206,-86.25,-23.75,0.0,-42.12578582763672,0.2510623037815094
207,-86.25,-21.25,0.0,-42.50775146484375,0.2530066967010498
208,-86.25,-18.75,0.0,-42.877593994140625,0.23792622983455658
209,-86.25,-16.25,0.0,-43.23247146606445,0.2370292991399765
210,-86.25,-13.75,0.0,-43.569698333740234,0.22428937256336212
211,-86.25,-11.25,0.0,-43.887691497802734,0.21198086440563202
212,-86.25,-8.75,0.0,-44.18519592285156,0.20769578218460083
213,-86.25,-6.25,0.0,-44.46125411987305,0.209259495139122
214,-86.25,-3.75,0.0,-44.71609115600586,0.21973133087158203
215,-86.25,-1.25,0.0,-44.94920349121094,0.21537335216999054
216,-86.25,1.25,0.0,-45.16170883178711,0.2113887071609497
217,-86.25,3.75,0.0,-45.35343933105469,0.214150071144104
218,-86.25,6.25,0.0,-45.526546478271484,0.203854501247406
219,-86.25,8.75,0.0,-45.68212890625,0.20240263640880585
220,-86.25,11.25,0.0,-45.82046127319336,0.1910829395055771
221,-86.25,13.75,0.0,-45.94474411010742,0.18476156890392303
222,-86.25,16.25,0.0,-46.0550537109375,0.17343436181545258
223,-86.25,18.75,0.0,-46.15269470214844,0.17215496301651
224,-86.25,21.25,0.0,-46.23945999145508,0.16992007195949554
225,-86.25,23.75,0.0,-46.31623840332031,0.16867725551128387
226,-86.25,26.25,0.0,-46.38299560546875,0.1619621068239212
227,-86.25,28.75,0.0,-46.44132995605469,0.16259510815143585
228,-86.25,31.25,0.0,-46.490535736083984,0.16215302050113678
229,-86.25,33.75,0.0,-46.53207778930664,0.16008532047271729
230,-86.25,36.25,0.0,-46.56483840942383,0.14993436634540558
231,-86.25,38.75,0.0,-46.58943176269531,0.15136262774467468
232,-86.25,41.25,0.0,-46.60536193847656,0.14296641945838928
233,-86.25,43.75,0.0,-46.61252212524414,0.14432214200496674
234,-86.25,46.25,0.0,-46.61088562011719,0.14472369849681854
235,-86.25,48.75,0.0,-46.600162506103516,0.1494462937116623
236,-86.25,51.25,0.0,-46.580413818359375,0.15527014434337616
237,-86.25,53.75,0.0,-46.551700592041016,0.16433262825012207
238,-86.25,56.25,0.0,-46.51485061645508,0.1886400729417801
239,-86.25,58.75,0.0,-46.47043991088867,0.1941806674003601
240,-86.25,61.25,0.0,-46.41935348510742,0.1993907243013382
241,-86.25,63.75,0.0,-46.361663818359375,0.19945591688156128
242,-86.25,66.25,0.0,-46.30043411254883,0.19035546481609344
243,-86.25,68.75,0.0,-46.23587417602539,0.1874581128358841
244,-86.25,71.25,0.0,-46.16964340209961,0.17016065120697021
245,-86.25,73.75,0.0,-46.104583740234375,0.16908365488052368
246,-86.25,76.25,0.0,-46.0418701171875,0.17361168563365936
247,-86.25,78.75,0.0,-45.98391342163086,0.17811278998851776
248,-86.25,81.25,0.0,-45.931976318359375,0.1754525899887085
249,-86.25,83.75,0.0,-45.88825607299805,0.17648351192474365
250,-86.25,86.25,0.0,-45.85435485839844,0.17377646267414093
251,-86.25,88.75,0.0,-45.831787109375,0.1815381795167923
252,-86.25,91.25,0.0,-45.820987701416016,0.18032525479793549
253,-86.25,93.75,0.0,-45.823421478271484,0.19001372158527374
254,-86.25,96.25,0.0,-45.838802337646484,0.18990202248096466
255,-86.25,98.75,0.0,-45.86665725708008,0.1914277821779251
256,-86.25,101.25,0.0,-45.90675354003906,0.1844400316476822
257,-86.25,103.75,0.0,-45.95768737792969,0.1843279004096985
258,-86.25,106.25,0.0,-46.017642974853516,0.19404511153697968
259,-86.25,108.75,0.0,-46.08466720581055,0.19660072028636932
260,-86.25,111.25,0.0,-46.15620803833008,0.20802605152130127
261,-86.25,113.75,0.0,-46.2288932800293,0.20684540271759033
262,-86.25,116.25,0.0,-46.29966354370117,0.22768616676330566
263,-86.25,118.75,0.0,-46.3647575378418,0.2282768338918686
264,-86.25,121.25,0.0,-46.42085647583008,0.2284247875213623
265,-86.25,123.75,0.0,-46.46452331542969,0.2248779982328415
266,-86.25,126.25,0.0,-46.49116897583008,0.22888176143169403
267,-86.25,128.75,0.0,-46.497859954833984,0.23037737607955933
268,-86.25,131.25,0.0,-46.480987548828125,0.2459307163953781
269,-86.25,133.75,0.0,-46.43821716308594,0.23842023313045502
270,-86.25,136.25,0.0,-46.36662292480469,0.23918235301971436
271,-86.25,138.75,0.0,-46.26358413696289,0.2379067987203598
272,-86.25,141.25,0.0,-46.12883377075195,0.25234177708625793
273,-86.25,143.75,0.0,-45.96070861816406,0.2567459046840668
274,-86.25,146.25,0.0,-45.75907516479492,0.26304227113723755
275,-86.25,148.75,0.0,-45.52460861206055,0.2569168508052826
276,-86.25,151.25,0.0,-45.25800704956055,0.27475401759147644
277,-86.25,153.75,0.0,-44.961395263671875,0.27499130368232727
278,-86.25,156.25,0.0,-44.63663864135742,0.29356643557548523
279,-86.25,158.75,0.0,-44.286502838134766,0.2923026382923126
280,-86.25,161.25,0.0,-43.914127349853516,0.30263346433639526
281,-86.25,163.75,0.0,-43.523529052734375,0.2990044057369232
282,-86.25,166.25,0.0,-43.11794662475586,0.3400847911834717
283,-86.25,168.75,0.0,-42.702693939208984,0.3363859951496124
284,-86.25,171.25,0.0,-42.28083801269531,0.4124557077884674
285,-86.25,173.75,0.0,-41.85673904418945,0.4097672700881958
286,-86.25,176.25,0.0,-41.435943603515625,0.49732568860054016
287,-86.25,178.75,0.0,-41.021541595458984,0.5006878972053528
288,-83.75,-178.75,0.0,-25.527555465698242,0.5100206732749939
289,-83.75,-176.25,0.0,-24.750322341918945,0.485355406999588
290,-83.75,-173.75,0.0,-24.079137802124023,0.4815528094768524
291,-83.75,-171.25,0.0,-23.510421752929688,0.46174612641334534
292,-83.75,-168.75,0.0,-23.037038803100586,0.465218186378479
293,-83.75,-166.25,0.0,-22.652326583862305,0.4623498022556305
294,-83.75,-163.75,0.0,-22.349340438842773,0.46128103137016296
295,-83.75,-161.25,0.0,-22.121610641479492,0.45666149258613586
296,-83.75,-158.75,0.0,-21.964670181274414,0.47206053137779236
297,-83.75,-156.25,0.0,-21.875024795532227,0.4678165018558502
298,-83.75,-153.75,0.0,-21.85236358642578,0.5022451281547546
299,-83.75,-151.25,0.0,-21.897153854370117,0.5321810841560364
300,-83.75,-148.75,0.0,-22.01262855529785,0.5898167490959167
301,-83.75,-146.25,0.0,-22.20262908935547,0.6147424578666687
302,-83.75,-143.75,0.0,-22.47254753112793,0.6380389332771301
303,-83.75,-141.25,0.0,-22.826913833618164,0.6544743180274963
304,-83.75,-138.75,0.0,-23.270042419433594,0.6655693054199219
305,-83.75,-136.25,0.0,-23.8027286529541,0.6842427849769592
306,-83.75,-133.75,0.0,-24.42613983154297,0.7005372047424316
307,-83.75,-131.25,0.0,-25.13505744934082,0.7111788392066956
308,-83.75,-128.75,0.0,-25.922569274902344,0.6998271942138672
309,-83.75,-126.25,0.0,-26.77613639831543,0.720702588558197
310,-83.75,-123.75,0.0,-27.679086685180664,0.7040926814079285
311,-83.75,-121.25,0.0,-28.61162757873535,0.7201511263847351
312,-83.75,-118.75,0.0,-29.54810333251953,0.7240972518920898
313,-83.75,-116.25,0.0,-30.462806701660156,0.7249208092689514
314,-83.75,-113.75,0.0,-31.325468063354492,0.6918587684631348
315,-83.75,-111.25,0.0,-32.10773849487305,0.6862606406211853
316,-83.75,-108.75,0.0,-32.78120040893555,0.6424990296363831
317,-83.75,-106.25,0.0,-33.321170806884766,0.6374108195304871
318,-83.75,-103.75,0.0,-33.70722961425781,0.6077706217765808
319,-83.75,-101.25,0.0,-33.924461364746094,0.6199408173561096
320,-83.75,-98.75,0.0,-33.96477127075195,0.5998911261558533
321,-83.75,-96.25,0.0,-33.82844924926758,0.5738493800163269
322,-83.75,-93.75,0.0,-33.5222282409668,0.5682961344718933
323,-83.75,-91.25,0.0,-33.062889099121094,0.5553191304206848
324,-83.75,-88.75,0.0,-32.47166061401367,0.5534317493438721
325,-83.75,-86.25,0.0,-31.77655601501465,0.5392946600914001
326,-83.75,-83.75,0.0,-31.010950088500977,0.5462335348129272
327,-83.75,-81.25,0.0,-30.20882225036621,0.5380725860595703
328,-83.75,-78.75,0.0,-29.405595779418945,0.5727168321609497
329,-83.75,-76.25,0.0,-28.636009216308594,0.5836932063102722
330,-83.75,-73.75,0.0,-27.93070411682129,0.6243533492088318
331,-83.75,-71.25,0.0,-27.31781005859375,0.6144243478775024
332,-83.75,-68.75,0.0,-26.819368362426758,0.6406153440475464
333,-83.75,-66.25,0.0,-26.453149795532227,0.6376216411590576
334,-83.75,-63.75,0.0,-26.23044776916504,0.6371605396270752
335,-83.75,-61.25,0.0,-26.15842628479004,0.6229521632194519
336,-83.75,-58.75,0.0,-26.2382755279541,0.5859041810035706
337,-83.75,-56.25,0.0,-26.468725204467773,0.5849002003669739
338,-83.75,-53.75,0.0,-26.845117568969727,0.562899112701416
339,-83.75,-51.25,0.0,-27.360008239746094,0.5446891784667969
340,-83.75,-48.75,0.0,-28.00421905517578,0.5216735005378723
341,-83.75,-46.25,0.0,-28.76758575439453,0.5054997801780701
342,-83.75,-43.75,0.0,-29.63770866394043,0.4824417531490326
343,-83.75,-41.25,0.0,-30.601484298706055,0.46973177790641785
344,-83.75,-38.75,0.0,-31.644821166992188,0.449087530374527
345,-83.75,-36.25,0.0,-32.75056457519531,0.4321342706680298
346,-83.75,-33.75,0.0,-33.90078353881836,0.3969499170780182
347,-83.75,-31.25,0.0,-35.07595443725586,0.39282336831092834
348,-83.75,-28.75,0.0,-36.255001068115234,0.35609376430511475
349,-83.75,-26.25,0.0,-37.41558074951172,0.3297138214111328
350,-83.75,-23.75,0.0,-38.53619384765625,0.29580244421958923
351,-83.75,-21.25,0.0,-39.59518814086914,0.2897671163082123
352,-83.75,-18.75,0.0,-40.573280334472656,0.25279736518859863
353,-83.75,-16.25,0.0,-41.45344924926758,0.2432553917169571
354,-83.75,-13.75,0.0,-42.22333908081055,0.21973568201065063
355,-83.75,-11.25,0.0,-42.87514114379883,0.22331790626049042
356,-83.75,-8.75,0.0,-43.40585708618164,0.19549314677715302
357,-83.75,-6.25,0.0,-43.818267822265625,0.19603343307971954
358,-83.75,-3.75,0.0,-44.11952590942383,0.19811446964740753
359,-83.75,-1.25,0.0,-44.3222541809082,0.19133318960666656
360,-83.75,1.25,0.0,-44.44209289550781,0.17694729566574097
361,-83.75,3.75,0.0,-44.497802734375,0.17533789575099945
362,-83.75,6.25,0.0,-44.509185791015625,0.1507675051689148
363,-83.75,8.75,0.0,-44.49653625488281,0.15023097395896912
364,-83.75,11.25,0.0,-44.47916793823242,0.14135736227035522
365,-83.75,13.75,0.0,-44.47462844848633,0.14538927376270294
366,-83.75,16.25,0.0,-44.49720764160156,0.13018618524074554
367,-83.75,18.75,0.0,-44.5581169128418,0.12523816525936127
368,-83.75,21.25,0.0,-44.665103912353516,0.12022482603788376
369,-83.75,23.75,0.0,-44.82253646850586,0.11466429382562637
370,-83.75,26.25,0.0,-45.02993392944336,0.10621339827775955
371,-83.75,28.75,0.0,-45.28471755981445,0.10805297642946243
372,-83.75,31.25,0.0,-45.58039855957031,0.10124365240335464
373,-83.75,33.75,0.0,-45.9091796875,0.09852492809295654
374,-83.75,36.25,0.0,-46.26106262207031,0.09503398090600967
375,-83.75,38.75,0.0,-46.624114990234375,0.09273508191108704
376,-83.75,41.25,0.0,-46.98710632324219,0.0871300920844078
377,-83.75,43.75,0.0,-47.33805465698242,0.08629241585731506
378,-83.75,46.25,0.0,-47.66535949707031,0.08194772154092789
379,-83.75,48.75,0.0,-47.95846176147461,0.08406052738428116
380,-83.75,51.25,0.0,-48.207881927490234,0.08036591112613678
381,-83.75,53.75,0.0,-48.405609130859375,0.0735640600323677
382,-83.75,56.25,0.0,-48.544979095458984,0.07667908072471619
383,-83.75,58.75,0.0,-48.62166213989258,0.08098629862070084
384,-83.75,61.25,0.0,-48.633304595947266,0.10884982347488403
385,-83.75,63.75,0.0,-48.57870864868164,0.10765579342842102
386,-83.75,66.25,0.0,-48.45933151245117,0.12494966387748718
387,-83.75,68.75,0.0,-48.279541015625,0.12362100929021835
388,-83.75,71.25,0.0,-48.0438346862793,0.09613188356161118
389,-83.75,73.75,0.0,-47.75993728637695,0.09312384575605392
390,-83.75,76.25,0.0,-47.43775939941406,0.08361906558275223
391,-83.75,78.75,0.0,-47.08717727661133,0.08521126955747604
392,-83.75,81.25,0.0,-46.72132873535156,0.09350676089525223
393,-83.75,83.75,0.0,-46.35258102416992,0.09136227518320084
394,-83.75,86.25,0.0,-45.99455642700195,0.09156236797571182
395,-83.75,88.75,0.0,-45.66043472290039,0.08834122866392136
396,-83.75,91.25,0.0,-45.36294937133789,0.0924016609787941
397,-83.75,93.75,0.0,-45.11216354370117,0.092020682990551
398,-83.75,96.25,0.0,-44.91830825805664,0.09278157353401184
399,-83.75,98.75,0.0,-44.78615951538086,0.0923871397972107
400,-83.75,101.25,0.0,-44.72039794921875,0.0938635990023613
401,-83.75,103.75,0.0,-44.72019958496094,0.09187355637550354
402,-83.75,106.25,0.0,-44.78196334838867,0.09048644453287125
403,-83.75,108.75,0.0,-44.89814376831055,0.0902905985713005
404,-83.75,111.25,0.0,-45.05889892578125,0.08865240961313248
405,-83.75,113.75,0.0,-45.24943161010742,0.0883399024605751
406,-83.75,116.25,0.0,-45.454620361328125,0.09139689803123474
407,-83.75,118.75,0.0,-45.655155181884766,0.09207908064126968
408,-83.75,121.25,0.0,-45.8323974609375,0.09723225235939026
409,-83.75,123.75,0.0,-45.96550369262695,0.09837386012077332
410,-83.75,126.25,0.0,-46.035343170166016,0.10065258294343948
411,-83.75,128.75,0.0,-46.02229309082031,0.10113099962472916
412,-83.75,131.25,0.0,-45.909000396728516,0.11832507699728012
413,-83.75,133.75,0.0,-45.68147277832031,0.1118517741560936
414,-83.75,136.25,0.0,-45.327396392822266,0.12301221489906311
415,-83.75,138.75,0.0,-44.83879089355469,0.12647010385990143
416,-83.75,141.25,0.0,-44.2109260559082,0.15270087122917175
