,lat,long,elevation,temp,rain
74,-88.75,6.25,2704.0,-34.637481689453125,0.15114320814609528
75,-88.75,8.75,2711.0,-34.637481689453125,0.14201359450817108
76,-88.75,11.25,2718.0,-34.637481689453125,0.1346619427204132
77,-88.75,13.75,2726.0,-34.637481689453125,0.12421449273824692
78,-88.75,16.25,2735.0,-34.637481689453125,0.13467828929424286
79,-88.75,18.75,2743.0,-34.637481689453125,0.12415023893117905
80,-88.75,21.25,2754.0,-34.637481689453125,0.12818002700805664
81,-88.75,23.75,2765.0,-34.637481689453125,0.13878871500492096
82,-88.75,26.25,2777.0,-34.637481689453125,0.13768815994262695
83,-88.75,28.75,2790.0,-34.637481689453125,0.14814446866512299
84,-88.75,31.25,2803.0,-34.637481689453125,0.13843031227588654
85,-88.75,33.75,2816.0,-34.637481689453125,0.14638733863830566
86,-88.75,36.25,2830.0,-34.637481689453125,0.12969349324703217
87,-88.75,38.75,2846.0,-34.637481689453125,0.11910869926214218
88,-88.75,41.25,2866.0,-34.637481689453125,0.12057939916849136
89,-88.75,43.75,2892.0,-34.637481689453125,0.10903049260377884
90,-88.75,46.25,2923.0,-34.637481689453125,0.12380259484052658
91,-88.75,48.75,2954.0,-34.637481689453125,0.12304069846868515
92,-88.75,51.25,2981.0,-34.637481689453125,0.13649341464042664
93,-88.75,53.75,3002.0,-34.637481689453125,0.13962991535663605
94,-88.75,56.25,3019.0,-34.637481689453125,0.15536747872829437
95,-88.75,58.75,3033.0,-34.637481689453125,0.1562614142894745
96,-88.75,61.25,3046.0,-34.637481689453125,0.14850793778896332
97,-88.75,63.75,3055.0,-34.637481689453125,0.15557914972305298
98,-88.75,66.25,3062.0,-34.637481689453125,0.14036677777767181
99,-88.75,68.75,3066.0,-34.637481689453125,0.1475214809179306
100,-88.75,71.25,3067.0,-34.637481689453125,0.14653901755809784
101,-88.75,73.75,3065.0,-34.637481689453125,0.1396060585975647
102,-88.75,76.25,3063.0,-34.637481689453125,0.14609962701797485
103,-88.75,78.75,3059.0,-34.637481689453125,0.1405700296163559
104,-88.75,81.25,3055.0,-34.637481689453125,0.1374206691980362
105,-88.75,83.75,3050.0,-34.637481689453125,0.14832349121570587
106,-88.75,86.25,3046.0,-34.637481689453125,0.14693140983581543
107,-88.75,88.75,3042.0,-34.637481689453125,0.15735551714897156
108,-88.75,91.25,3039.0,-34.637481689453125,0.15190882980823517
109,-88.75,93.75,3036.0,-34.637481689453125,0.15061940252780914
110,-88.75,96.25,3034.0,-34.637481689453125,0.1577824354171753
111,-88.75,98.75,3032.0,-34.637481689453125,0.15378984808921814
112,-88.75,101.25,3031.0,-34.637481689453125,0.16997796297073364
113,-88.75,103.75,3031.0,-34.637481689453125,0.16793836653232574
114,-88.75,106.25,3030.0,-34.637481689453125,0.1846887469291687
115,-88.75,108.75,3030.0,-34.637481689453125,0.1922045201063156
116,-88.75,111.25,3029.0,-34.637481689453125,0.1969228982925415
117,-88.75,113.75,3028.0,-34.637481689453125,0.20020729303359985
118,-88.75,116.25,3026.0,-34.637481689453125,0.19948852062225342
119,-88.75,118.75,3024.0,-34.637481689453125,0.209539532661438
120,-88.75,121.25,3022.0,-34.637481689453125,0.2046053409576416
121,-88.75,123.75,3019.0,-34.637481689453125,0.2027745246887207
122,-88.75,126.25,3016.0,-34.637481689453125,0.2014136165380478
123,-88.75,128.75,3012.0,-34.637481689453125,0.2005077600479126
124,-88.75,131.25,3009.0,-34.637481689453125,0.22424106299877167
125,-88.75,133.75,3006.0,-34.637481689453125,0.23343104124069214
126,-88.75,136.25,3004.0,-34.637481689453125,0.24162793159484863
127,-88.75,138.75,3004.0,-34.637481689453125,0.24653573334217072
128,-88.75,141.25,3009.0,-34.637481689453125,0.2497432678937912
129,-88.75,143.75,3019.0,-34.637481689453125,0.24806255102157593
130,-88.75,146.25,3034.0,-34.637481689453125,0.2618924081325531
131,-88.75,148.75,3052.0,-34.637481689453125,0.2573626935482025
132,-88.75,151.25,3068.0,-34.637481689453125,0.2800501585006714
133,-88.75,153.75,3081.0,-34.637481689453125,0.29232338070869446
134,-88.75,156.25,3090.0,-34.637481689453125,0.29519733786582947
135,-88.75,158.75,3094.0,-34.637481689453125,0.2967323660850525
136,-88.75,161.25,3096.0,-34.637481689453125,0.29816174507141113
137,-88.75,163.75,3097.0,-34.637481689453125,0.29102835059165955
138,-88.75,166.25,3097.0,-34.637481689453125,0.33730533719062805
139,-88.75,168.75,3096.0,-34.637481689453125,0.3726314306259155
140,-88.75,171.25,3093.0,-34.637481689453125,0.42217525839805603
141,-88.75,173.75,3089.0,-34.637481689453125,0.4020210802555084
142,-88.75,176.25,3083.0,-34.637481689453125,0.5068176984786987
143,-88.75,178.75,3076.0,-34.637481689453125,0.5266280770301819
144,-86.25,-178.75,2765.0,-32.695369720458984,0.5063772797584534
145,-86.25,-176.25,2703.0,-32.36610794067383,0.5200897455215454
146,-86.25,-173.75,2673.0,-32.0430908203125,0.5535621643066406
147,-86.25,-171.25,2546.0,-31.727750778198242,0.5360671281814575
148,-86.25,-168.75,2202.0,-31.424203872680664,0.5383532047271729
149,-86.25,-166.25,2003.0,-31.13471221923828,0.5126332640647888
150,-86.25,-163.75,1834.0,-30.86145782470703,0.5012723207473755
151,-86.25,-161.25,1849.0,-30.607709884643555,0.49669763445854187
152,-86.25,-158.75,2384.0,-30.37421226501465,0.46772632002830505
153,-86.25,-156.25,2737.0,-30.161935806274414,0.46108272671699524
154,-86.25,-153.75,1735.0,-29.971960067749023,0.4897177517414093
155,-86.25,-151.25,1408.0,-29.805137634277344,0.49737635254859924
156,-86.25,-148.75,1636.0,-29.661081314086914,0.5544265508651733
157,-86.25,-146.25,2742.0,-29.53919219970703,0.5497400760650635
158,-86.25,-143.75,2194.0,-29.43861961364746,0.5879499316215515
159,-86.25,-141.25,2349.0,-29.35863494873047,0.5877329707145691
160,-86.25,-138.75,2529.0,-29.297691345214844,0.5990225672721863
161,-86.25,-136.25,2529.0,-29.253358840942383,0.5991644263267517
162,-86.25,-133.75,2729.0,-29.223602294921875,0.6200454831123352
163,-86.25,-131.25,2857.0,-29.20576286315918,0.6167957782745361
164,-86.25,-128.75,1688.0,-29.19751739501953,0.5599253177642822
165,-86.25,-126.25,2090.0,-29.196321487426758,0.53270024061203
166,-86.25,-123.75,2219.0,-29.19853973388672,0.5108608603477478
167,-86.25,-121.25,2375.0,-29.2015323638916,0.5282818078994751
168,-86.25,-118.75,2379.0,-29.203689575195312,0.5008706450462341
169,-86.25,-116.25,2395.0,-29.20177459716797,0.4971819221973419
170,-86.25,-113.75,2461.0,-29.19293212890625,0.4315977990627289
171,-86.25,-111.25,2516.0,-29.17681312561035,0.41522637009620667
172,-86.25,-108.75,2597.0,-29.15032958984375,0.3613426685333252
173,-86.25,-106.25,2637.0,-29.113473892211914,0.3418484628200531
174,-86.25,-103.75,2579.0,-29.066118240356445,0.29248520731925964
175,-86.25,-101.25,2351.0,-29.007354736328125,0.287065714597702
176,-86.25,-98.75,2087.0,-28.939176559448242,0.2569752633571625
177,-86.25,-96.25,1986.0,-28.862314224243164,0.24842222034931183
178,-86.25,-93.75,1928.0,-28.77861976623535,0.2297625094652176
179,-86.25,-91.25,1873.0,-28.690414428710938,0.22206854820251465
180,-86.25,-88.75,1832.0,-28.60057830810547,0.230954110622406
181,-86.25,-86.25,1796.0,-28.51188087463379,0.21863196790218353
182,-86.25,-83.75,1764.0,-28.427345275878906,0.22290343046188354
183,-86.25,-81.25,1739.0,-28.351470947265625,0.21670742332935333
184,-86.25,-78.75,1705.0,-28.28717803955078,0.22584927082061768
185,-86.25,-76.25,1631.0,-28.237335205078125,0.22000204026699066
186,-86.25,-73.75,1550.0,-28.206069946289062,0.23744498193264008
187,-86.25,-71.25,1578.0,-28.19574546813965,0.2363789826631546
188,-86.25,-68.75,1663.0,-28.208173751831055,0.23425622284412384
189,-86.25,-66.25,1800.0,-28.246871948242188,0.22192935645580292
190,-86.25,-63.75,1905.0,-28.311805725097656,0.23105014860630035
191,-86.25,-61.25,1976.0,-28.404813766479492,0.22244633734226227
192,-86.25,-58.75,1984.0,-28.525339126586914,0.20596538484096527
193,-86.25,-56.25,1957.0,-28.674158096313477,0.20527960360050201
194,-86.25,-53.75,1936.0,-28.84943389892578,0.19286306202411652
195,-86.25,-51.25,1935.0,-29.04988670349121,0.1838998645544052
196,-86.25,-48.75,1951.0,-29.27379035949707,0.1780586838722229
197,-86.25,-46.25,1979.0,-29.51799774169922,0.17061489820480347
198,-86.25,-43.75,2017.0,-29.779802322387695,0.17692118883132935
199,-86.25,-41.25,2054.0,-30.055938720703125,0.18198736011981964
200,-86.25,-38.75,2092.0,-30.3430118560791,0.18154488503932953
201,-86.25,-36.25,2121.0,-30.63825798034668,0.16910390555858612
202,-86.25,-33.75,2140.0,-30.936845779418945,0.17370106279850006
203,-86.25,-31.25,2154.0,-31.23592185974121,0.16891740262508392
204,-86.25,-28.75,2179.0,-31.5310001373291,0.1642185002565384
205,-86.25,-26.25,2223.0,-31.82037353515625,0.15675608813762665
206,-86.25,-23.75,2276.0,-32.1003303527832,0.13472624123096466
207,-86.25,-21.25,2326.0,-32.368614196777344,0.1314050704240799
208,-86.25,-18.75,2374.0,-32.62314987182617,0.11951756477355957
209,-86.25,-16.25,2420.0,-32.86221694946289,0.12099122256040573
210,-86.25,-13.75,2459.0,-33.0846061706543,0.12147488445043564
211,-86.25,-11.25,2492.0,-33.28879165649414,0.11486048251390457
212,-86.25,-8.75,2526.0,-33.475826263427734,0.10822224617004395
213,-86.25,-6.25,2557.0,-33.64441680908203,0.10605650395154953
214,-86.25,-3.75,2585.0,-33.7971305847168,0.10635954886674881
215,-86.25,-1.25,2607.0,-33.933143615722656,0.10555046796798706
216,-86.25,1.25,2625.0,-34.05376434326172,0.09680309891700745
217,-86.25,3.75,2643.0,-34.16011428833008,0.10394803434610367
218,-86.25,6.25,2663.0,-34.25473403930664,0.10265922546386719
219,-86.25,8.75,2681.0,-34.33922576904297,0.1014782264828682
220,-86.25,11.25,2695.0,-34.413177490234375,0.09864222258329391
221,-86.25,13.75,2706.0,-34.4807014465332,0.09949573874473572
222,-86.25,16.25,2719.0,-34.541202545166016,0.09751742333173752
223,-86.25,18.75,2734.0,-34.596160888671875,0.09321347624063492
224,-86.25,21.25,2750.0,-34.64745330810547,0.08912169188261032
225,-86.25,23.75,2772.0,-34.69489669799805,0.09595591574907303
226,-86.25,26.25,2803.0,-34.73883819580078,0.08561816811561584
227,-86.25,28.75,2847.0,-34.78007888793945,0.0859452411532402
228,-86.25,31.25,2899.0,-34.81758499145508,0.08878079801797867
229,-86.25,33.75,2952.0,-34.852561950683594,0.0868009403347969
230,-86.25,36.25,3010.0,-34.882930755615234,0.08491425961256027
231,-86.25,38.75,3065.0,-34.90910720825195,0.09192574769258499
232,-86.25,41.25,3109.0,-34.92953872680664,0.08715284615755081
233,-86.25,43.75,3135.0,-34.94380569458008,0.08314073085784912
234,-86.25,46.25,3152.0,-34.95162582397461,0.07836060225963593
235,-86.25,48.75,3166.0,-34.951900482177734,0.08278035372495651
236,-86.25,51.25,3178.0,-34.94369888305664,0.08850131183862686
237,-86.25,53.75,3189.0,-34.927249908447266,0.093187116086483
238,-86.25,56.25,3199.0,-34.90257263183594,0.10910763591527939
239,-86.25,58.75,3208.0,-34.86953353881836,0.11278807371854782
240,-86.25,61.25,3216.0,-34.82903289794922,0.1123623475432396
241,-86.25,63.75,3224.0,-34.78046417236328,0.11117410659790039
242,-86.25,66.25,3226.0,-34.727264404296875,0.10656232386827469
243,-86.25,68.75,3225.0,-34.66891098022461,0.1092037558555603
244,-86.25,71.25,3224.0,-34.6074104309082,0.10093443840742111
245,-86.25,73.75,3222.0,-34.54524230957031,0.10614918917417526
246,-86.25,76.25,3219.0,-34.48408889770508,0.11174295097589493
247,-86.25,78.75,3215.0,-34.42649459838867,0.11890292167663574
248,-86.25,81.25,3208.0,-34.374237060546875,0.11889340728521347
249,-86.25,83.75,3198.0,-34.329769134521484,0.12526898086071014
250,-86.25,86.25,3185.0,-34.29549789428711,0.11805985122919083
251,-86.25,88.75,3171.0,-34.27341842651367,0.12643735110759735
252,-86.25,91.25,3157.0,-34.26520538330078,0.12815852463245392
253,-86.25,93.75,3146.0,-34.27202606201172,0.13329903781414032
254,-86.25,96.25,3134.0,-34.295894622802734,0.13490070402622223
255,-86.25,98.75,3122.0,-34.33623123168945,0.1329556405544281
256,-86.25,101.25,3112.0,-34.39360427856445,0.12569022178649902
257,-86.25,103.75,3105.0,-34.46859359741211,0.1269090324640274
258,-86.25,106.25,3102.0,-34.55925369262695,0.12959854304790497
259,-86.25,108.75,3101.0,-34.66408920288086,0.12755919992923737
260,-86.25,111.25,3099.0,-34.78221893310547,0.1270291656255722
261,-86.25,113.75,3093.0,-34.910160064697266,0.12814804911613464
262,-86.25,116.25,3079.0,-35.0456657409668,0.1446426510810852
263,-86.25,118.75,3061.0,-35.185001373291016,0.14897729456424713
264,-86.25,121.25,3041.0,-35.32587814331055,0.1551790088415146
265,-86.25,123.75,3022.0,-35.46414566040039,0.1440703421831131
266,-86.25,126.25,3004.0,-35.59504318237305,0.1510574072599411
267,-86.25,128.75,2985.0,-35.71530532836914,0.15154774487018585
268,-86.25,131.25,2964.0,-35.82191467285156,0.15822075307369232
269,-86.25,133.75,2947.0,-35.911033630371094,0.15369552373886108
270,-86.25,136.25,2927.0,-35.97889709472656,0.15523608028888702
271,-86.25,138.75,2908.0,-36.02275466918945,0.15620459616184235
272,-86.25,141.25,2894.0,-36.04030990600586,0.16747801005840302
273,-86.25,143.75,2882.0,-36.02962112426758,0.18333645164966583
274,-86.25,146.25,2871.0,-35.988285064697266,0.1851101517677307
275,-86.25,148.75,2863.0,-35.91677474975586,0.1772836446762085
276,-86.25,151.25,2857.0,-35.813106536865234,0.19112616777420044
277,-86.25,153.75,2855.0,-35.67941665649414,0.18547333776950836
278,-86.25,156.25,2847.0,-35.514591217041016,0.2008558064699173
279,-86.25,158.75,2836.0,-35.32111740112305,0.19896580278873444
280,-86.25,161.25,2818.0,-35.10024642944336,0.22048723697662354
281,-86.25,163.75,2795.0,-34.85469436645508,0.22185535728931427
282,-86.25,166.25,2769.0,-34.586551666259766,0.2655148208141327
283,-86.25,168.75,2730.0,-34.29972839355469,0.26374951004981995
284,-86.25,171.25,2710.0,-33.996429443359375,0.34769323468208313
285,-86.25,173.75,2721.0,-33.68072509765625,0.35024961829185486
286,-86.25,176.25,2771.0,-33.35636901855469,0.45379456877708435
287,-86.25,178.75,2786.0,-33.026668548583984,0.4527689218521118
288,-83.75,-178.75,65.0,-19.657825469970703,0.4698875844478607
289,-83.75,-176.25,74.0,-18.8190860748291,0.4433707296848297
290,-83.75,-173.75,80.0,-18.06049346923828,0.40794268250465393
291,-83.75,-171.25,77.0,-17.383703231811523,0.3830496072769165
292,-83.75,-168.75,85.0,-16.788414001464844,0.37224480509757996
293,-83.75,-166.25,84.0,-16.27286720275879,0.3646716773509979
294,-83.75,-163.75,83.0,-15.835975646972656,0.3408399522304535
295,-83.75,-161.25,86.0,-15.47533893585205,0.33084526658058167
296,-83.75,-158.75,96.0,-15.190021514892578,0.33180975914001465
297,-83.75,-156.25,127.0,-14.978463172912598,0.3164728879928589
298,-83.75,-153.75,162.0,-14.841888427734375,0.34397757053375244
299,-83.75,-151.25,215.0,-14.781268119812012,0.35743463039398193
300,-83.75,-148.75,214.0,-14.799453735351562,0.3945019543170929
301,-83.75,-146.25,252.0,-14.899012565612793,0.40867581963539124
302,-83.75,-143.75,264.0,-15.082817077636719,0.4174419641494751
303,-83.75,-141.25,389.0,-15.354578971862793,0.4295145571231842
304,-83.75,-138.75,398.0,-15.715968132019043,0.4277600944042206
305,-83.75,-136.25,431.0,-16.16612434387207,0.4451802670955658
306,-83.75,-133.75,506.0,-16.70417022705078,0.4629232585430145
307,-83.75,-131.25,604.0,-17.324533462524414,0.46953240036964417
308,-83.75,-128.75,730.0,-18.019479751586914,0.46837368607521057
309,-83.75,-126.25,824.0,-18.776052474975586,0.49357521533966064
310,-83.75,-123.75,901.0,-19.57881736755371,0.45630455017089844
311,-83.75,-121.25,997.0,-20.409582138061523,0.4570322036743164
312,-83.75,-118.75,1142.0,-21.24349021911621,0.4584900140762329
313,-83.75,-116.25,1284.0,-22.058364868164062,0.4677571952342987
314,-83.75,-113.75,1446.0,-22.825353622436523,0.4377197027206421
315,-83.75,-111.25,1553.0,-23.518775939941406,0.43128183484077454
316,-83.75,-108.75,1693.0,-24.113073348999023,0.40151727199554443
317,-83.75,-106.25,1815.0,-24.58574867248535,0.3896482288837433
318,-83.75,-103.75,1903.0,-24.91839599609375,0.3683355152606964
319,-83.75,-101.25,1989.0,-25.097686767578125,0.38208162784576416
320,-83.75,-98.75,1999.0,-25.116662979125977,0.3490992784500122
321,-83.75,-96.25,1996.0,-24.976327896118164,0.32350435853004456
322,-83.75,-93.75,1923.0,-24.68341064453125,0.29745227098464966
323,-83.75,-91.25,1862.0,-24.254072189331055,0.2956298887729645
324,-83.75,-88.75,1638.0,-23.709341049194336,0.2832548916339874
325,-83.75,-86.25,1550.0,-23.075185775756836,0.274160772562027
326,-83.75,-83.75,1425.0,-22.38410186767578,0.2749044597148895
327,-83.75,-81.25,1326.0,-21.667579650878906,0.2756669819355011
328,-83.75,-78.75,1246.0,-20.959257125854492,0.30870506167411804
329,-83.75,-76.25,1126.0,-20.291975021362305,0.32072094082832336
330,-83.75,-73.75,1050.0,-19.69438362121582,0.34331855177879333
331,-83.75,-71.25,989.0,-19.192325592041016,0.3348939120769501
332,-83.75,-68.75,896.0,-18.80560874938965,0.3642299473285675
333,-83.75,-66.25,670.0,-18.549341201782227,0.3702932894229889
334,-83.75,-63.75,317.0,-18.432954788208008,0.3702542781829834
335,-83.75,-61.25,203.0,-18.46086883544922,0.3720284402370453
336,-83.75,-58.75,812.0,-18.630517959594727,0.35747841000556946
337,-83.75,-56.25,1008.0,-18.938066482543945,0.3661573827266693
338,-83.75,-53.75,1447.0,-19.37571907043457,0.34605100750923157
339,-83.75,-51.25,1247.0,-19.931888580322266,0.335590124130249
340,-83.75,-48.75,1102.0,-20.59450340270996,0.3235890567302704
341,-83.75,-46.25,1092.0,-21.349647521972656,0.31441953778266907
342,-83.75,-43.75,1156.0,-22.182748794555664,0.2981722056865692
343,-83.75,-41.25,1427.0,-23.07861328125,0.2963545024394989
344,-83.75,-38.75,1515.0,-24.021080017089844,0.2861214578151703
345,-83.75,-36.25,1602.0,-24.993003845214844,0.276582270860672
346,-83.75,-33.75,1664.0,-25.97743797302246,0.2516978681087494
347,-83.75,-31.25,1712.0,-26.957239151000977,0.25377869606018066
348,-83.75,-28.75,1757.0,-27.91417694091797,0.22732268273830414
349,-83.75,-26.25,1804.0,-28.82990074157715,0.2121681421995163
350,-83.75,-23.75,1859.0,-29.689809799194336,0.1949802041053772
351,-83.75,-21.25,1939.0,-30.47686004638672,0.18737560510635376
352,-83.75,-18.75,2023.0,-31.178686141967773,0.1631927639245987
353,-83.75,-16.25,2094.0,-31.7850399017334,0.1558261662721634
354,-83.75,-13.75,2146.0,-32.28996276855469,0.1333494335412979
355,-83.75,-11.25,2195.0,-32.69108200073242,0.14900745451450348
356,-83.75,-8.75,2276.0,-32.991180419921875,0.11491316556930542
357,-83.75,-6.25,2337.0,-33.19655990600586,0.12208531051874161
358,-83.75,-3.75,2377.0,-33.31743240356445,0.11247535794973373
359,-83.75,-1.25,2411.0,-33.368408203125,0.1061769500374794
360,-83.75,1.25,2446.0,-33.36531448364258,0.10786029696464539
361,-83.75,3.75,2491.0,-33.32663345336914,0.10635530948638916
362,-83.75,6.25,2522.0,-33.27012252807617,0.09125473350286484
363,-83.75,8.75,2542.0,-33.21432113647461,0.09419191628694534
364,-83.75,11.25,2555.0,-33.17564010620117,0.08671432733535767
365,-83.75,13.75,2572.0,-33.16926956176758,0.09319403022527695
366,-83.75,16.25,2589.0,-33.20542907714844,0.08244777470827103
367,-83.75,18.75,2612.0,-33.293426513671875,0.07804083079099655
368,-83.75,21.25,2653.0,-33.43822479248047,0.07321586459875107
369,-83.75,23.75,2699.0,-33.641693115234375,0.06914902478456497
370,-83.75,26.25,2739.0,-33.902679443359375,0.06457063555717468
371,-83.75,28.75,2807.0,-34.21641159057617,0.06874550133943558
372,-83.75,31.25,2913.0,-34.57660675048828,0.06338363885879517
373,-83.75,33.75,2968.0,-34.974666595458984,0.06500895321369171
374,-83.75,36.25,3052.0,-35.40043640136719,0.06314801424741745
375,-83.75,38.75,3190.0,-35.842220306396484,0.06312520056962967
376,-83.75,41.25,3305.0,-36.288814544677734,0.061813224107027054
377,-83.75,43.75,3355.0,-36.727657318115234,0.06373784691095352
378,-83.75,46.25,3386.0,-37.14684295654297,0.058635007590055466
379,-83.75,48.75,3415.0,-37.53485870361328,0.061335787177085876
380,-83.75,51.25,3450.0,-37.880592346191406,0.06255992501974106
381,-83.75,53.75,3490.0,-38.17387771606445,0.0605228953063488
382,-83.75,56.25,3527.0,-38.406124114990234,0.06325509399175644
383,-83.75,58.75,3558.0,-38.570369720458984,0.06558072566986084
384,-83.75,61.25,3595.0,-38.66053771972656,0.07578592747449875
385,-83.75,63.75,3630.0,-38.67291259765625,0.0708688423037529
386,-83.75,66.25,3665.0,-38.60591506958008,0.07637457549571991
387,-83.75,68.75,3692.0,-38.46112823486328,0.07866306602954865
388,-83.75,71.25,3702.0,-38.240543365478516,0.06604622304439545
389,-83.75,73.75,3698.0,-37.950721740722656,0.06631957739591599
390,-83.75,76.25,3678.0,-37.600345611572266,0.06524015218019485
391,-83.75,78.75,3652.0,-37.198402404785156,0.07112429291009903
392,-83.75,81.25,3625.0,-36.75990676879883,0.07901576906442642
393,-83.75,83.75,3594.0,-36.29833984375,0.08104465156793594
394,-83.75,86.25,3567.0,-35.82975387573242,0.07825678586959839
395,-83.75,88.75,3538.0,-35.370967864990234,0.07678917050361633
396,-83.75,91.25,3491.0,-34.9379768371582,0.080218605697155
397,-83.75,93.75,3430.0,-34.545658111572266,0.08039665967226028
398,-83.75,96.25,3381.0,-34.208431243896484,0.07763276249170303
399,-83.75,98.75,3346.0,-33.936500549316406,0.07803966850042343
400,-83.75,101.25,3314.0,-33.73867416381836,0.077463798224926
401,-83.75,103.75,3266.0,-33.61936569213867,0.07532276958227158
402,-83.75,106.25,3206.0,-33.578731536865234,0.07419378310441971
403,-83.75,108.75,3164.0,-33.61372375488281,0.07483251392841339
404,-83.75,111.25,3132.0,-33.717952728271484,0.06883540004491806
